id,created_at,enabled,price_range,average_ticket,takeout_time,delivery_time,minimum_order_value,merchant_zip_code,merchant_city,merchant_state,merchant_country
d19ff6fca6288939bff073ad0a119d25c0365c407e9e5dd999e7a3e53c6d5d76,2017-01-23T12:52:30.910Z,false,3,60.0,0,50,30.0,14025,RIBEIRAO PRETO,SP,BR
631df0985fdbbaf27b9b031a8f381924e3483833385748c8f7e1a41a6891d2b9,2017-01-20T13:14:48.286Z,true,3,60.0,0,0,30.0,50180,SAO PAULO,SP,BR
135c5c4ae4c1ec1fdc23e8c649f313e39be8db913d8bc5aaff9bfddb548f096d,2017-01-23T12:46:33.457Z,true,5,100.0,0,45,10.0,23090,RIO DE JANEIRO,RJ,BR
d26f84c470451f752bef036c55517b6d9950d41806f10e94e8b5734241468768,2017-01-20T13:15:04.806Z,true,3,80.0,0,0,18.9,40255,SALVADOR,BA,BR
97b9884600ea7192314580d9115f8882b8634f5aa201ff9a6df206e49343a283,2017-01-20T13:14:27.701Z,true,3,60.0,0,0,25.0,64600,BARUERI,SP,BR
1ec1343b97cae3e3fc561926425f5fa9ee514f4cbcc99b8b3d0689af3b1e8197,2017-01-23T12:36:59.158Z,false,1,30.0,0,60,10.0,18030,SOROCABA,SP,BR
a296322ddb834e65ac755cc1fa1cf1957d4f6134ef088419024a361640aa286a,2017-01-23T12:40:20.431Z,false,1,30.0,0,70,11.0,13208,JUNDIAI,SP,BR
283f457637aa69ef68df6d8ca077349bf86219c01f918ba1ffcbcbefcf944aac,2017-01-20T13:14:31.699Z,true,4,80.0,0,30,24.0,34020,SAO PAULO,SP,BR
d171f94340260767e67ae9a520ae9881949dba7945771d5248707bc07847f05f,2017-01-20T13:13:05.136Z,false,5,81.0,30,15,10.0,45380,SAO PAULO,SP,BR
1b8219cc06c6b99de0cfd80d2fef350ed0494ad88ceab0e643238da12dbf2559,2017-01-20T13:15:57.202Z,false,1,30.0,0,30,0.0,60541,FORTALEZA,CE,BR
5669c0c985222d4d1e15aed0a7ae40d0beafb17f8ea7aa4b26bbf97dbd79c5c1,2017-01-20T13:13:44.122Z,false,1,30.0,0,40,5.0,20051,RIO DE JANEIRO,RJ,BR
444151c8dd4b0ad4763930a59ed512f70523ef268700d5ac30c0da65da6e3b57,2017-01-20T13:14:16.929Z,false,2,40.0,0,45,15.0,45630,SAO PAULO,SP,BR
d52d914faa64803554e4a96b62a08fcb38c15089a707a9aefe363aaf7bb77088,2017-01-20T13:14:01.417Z,true,3,80.0,0,0,40.0,91740,PORTO ALEGRE,RS,BR
c2bebb86225520d008459cad770c9f9ebe592f6247659c831099111f698004c5,2017-01-23T12:51:13.021Z,false,1,30.0,0,80,30.0,56650,SAO PAULO,SP,BR
746e72650d1859f2602521da66ff42c28f1772e69a039fdbbf70bb89c55c743a,2017-01-20T13:14:07.590Z,true,3,60.0,0,60,0.0,41515,SALVADOR,BA,BR
4bd1ed455c42b1fad8f42d2589d55635f3dd21708e3260dc6a1f6793b81ee8b6,2017-01-23T12:38:34.882Z,false,3,60.0,0,50,10.0,50830,SAO PAULO,SP,BR
0544baaf612a2013533bd1ca8e89a2c387450526882f33d9f93ae195695e429f,2017-01-20T13:14:39.627Z,false,3,60.0,0,50,23.0,88036,FLORIANOPOLIS,SC,BR
a046f708db5954453b0cb3b45fd64cce4372657e744316f941378d891b28e01f,2017-01-23T12:50:52.854Z,false,1,30.0,0,50,0.0,54220,SAO PAULO,SP,BR
fa7fabcfaca96f78a814f5d486118b0750b36bbb91ceb8f7b514d9ff8d948a4a,2017-01-20T13:15:29.229Z,true,4,60.0,0,0,33.0,40310,SALVADOR,BA,BR
f5e9fc05e93f762fe4542edf61abdf9a69f92fcdf8b0ea403fd5e99569dbd484,2017-01-20T13:15:57.392Z,false,2,40.0,0,35,0.0,63102,CARAPICUIBA,SP,BR
3d0ccc397248863a12f5610fec285c7cc63a6b2f8bba74d6be999acee66d3c9c,2017-01-20T13:15:29.141Z,false,1,30.0,0,60,22.0,30310,BELO HORIZONTE,MG,BR
91ecbc73ba55bf4266bdbe5fc01effdd828efb106d36580d559d1d0e2dcb6217,2017-01-20T13:14:53.546Z,false,1,30.0,0,60,20.0,20510,RIO DE JANEIRO,RJ,BR
95d0b09d65476c94ad116df92bfb2fa7eca582415b738573993b4b7a26cac4e5,2017-01-23T12:46:10.039Z,false,3,60.0,0,40,25.0,22431,RIO DE JANEIRO,RJ,BR
ff53ca2caaf07b35225218f5cfab0cb236862ab8b5d2af058e4907c10d2bc51f,2017-01-23T12:45:27.152Z,false,1,30.0,0,45,1.0,60020,FORTALEZA,CE,BR
9b8ff977f7d1b9edac16811b66f87b4c2505a5b0499ed2981958f44300a03569,2017-01-20T13:15:28.597Z,true,2,40.0,0,0,10.0,12150,SAO PAULO,SP,BR
c6463cfe9c34dac32a44486524732f3d3af881cdaab292ce8fc801bfc513f410,2017-01-20T13:15:29.723Z,true,4,80.0,0,0,0.0,30310,BELO HORIZONTE,MG,BR
5f6520d8a03e5dd0f629b08157fdf2ed462f124ead93b9db24aba51236d9c9aa,2017-01-20T13:13:40.741Z,false,2,40.0,0,45,1.0,30431,BELO HORIZONTE,MG,BR
24a575fae47c5fcf7ee60453860e1e7ba0ddbbfaa48ad61925723eaae3abc303,2017-01-20T13:13:28.928Z,true,3,60.0,0,0,25.0,20755,RIO DE JANEIRO,RJ,BR
bdd768c7828f1acca1ddaeaf01de889fd8e7684cab611143762e191b09d888b0,2017-01-20T13:14:21.748Z,true,2,40.0,0,40,20.0,17515,MARILIA,SP,BR
7ffb8974443ace5e2bce3e5d5dfc3b5569ee0745d9752c38abc8de3670b64935,2017-01-23T12:52:11.953Z,false,2,40.0,0,45,15.0,23085,RIO DE JANEIRO,RJ,BR
d55e46158d424f4324647937d94b6ec8027a291d070997c027af8dec1d178fcb,2017-01-20T13:14:55.171Z,true,3,60.0,0,60,30.0,24210,NITEROI,RJ,BR
2acc4bb6000e40c71aeccd5e7b18ba7bed08e440edf4c7206259335e97729b9a,2017-01-20T13:14:53.254Z,true,3,60.0,0,40,0.0,50670,RECIFE,PE,BR
39898bc46fe8e05cc52930fd8e961a573c3e7c5ea7db0373693990f6303262c3,2017-01-20T13:14:39.029Z,false,2,40.0,20,70,0.0,80030,CURITIBA,PR,BR
9b169513b3f7b2d3e99c50b6f11e65284932fa7607fe0d34a3e0c8a675d1ab23,2017-01-20T13:14:40.325Z,true,1,30.0,0,45,0.0,24230,NITEROI,RJ,BR
b352ad1520a310cc0f2215ff6257d5993ac8f950d0c336bbd51e64a67ef77dde,2017-01-23T12:43:47.309Z,false,3,60.0,0,55,0.0,90640,PORTO ALEGRE,RS,BR
f9617a04eb89efc69032a06e4e3768393a4add9a9387bcd80575d3c6289f6b5c,2017-01-20T13:14:54.079Z,false,5,100.0,30,20,10.0,14420,SAO PAULO,SP,BR
0cb2cef0039004f78b36e8a353770e080b17e5cbd33b96414402eb8585d6185e,2017-01-20T13:15:39.316Z,false,1,30.0,0,60,13.0,40100,SALVADOR,BA,BR
4ca3ab68001580fa7dd7a9e46ff1db7ebca7b0595746ead0025841bbed5644be,2017-01-20T13:13:00.736Z,true,3,40.0,0,35,0.0,21031,RIO DE JANEIRO,RJ,BR
a3f00524532bf83c9e70d24aebdfe7840dc9c3218a2ca450c0fdc9c226fb2a4c,2017-01-20T13:15:32.983Z,true,4,80.0,0,0,40.0,50710,RECIFE,PE,BR
91955dd1b84ae9fc5d8df383524b74fc809ea568b61f0947986717cc4abe13a0,2017-01-20T13:15:22.629Z,true,3,60.0,0,0,35.0,11050,SANTOS,SP,BR
60bebc1d768199de1f309b3224a3e4e0732c08cedec08b697415fed98e4f33f4,2017-01-20T13:14:15.077Z,true,3,60.0,0,0,25.0,41810,SALVADOR,BA,BR
00a0bddb63557e326bad82d43727f2415b67de883e66ad0c64b9c3d507c38084,2017-01-20T13:14:22.473Z,true,3,60.0,0,0,20.0,15051,SAO JOSE DO RIO PRETO,SP,BR
c2c43e636c4017be64e3b84ec06c741247b9bc1ac3c30c95378d22129ae71c1f,2017-01-20T13:15:39.203Z,true,3,60.0,0,20,15.0,78045,CUIABA,MT,BR
8abfda3088ec30728b470bc147c79d40217fe69005609f6e99f4211d067793ee,2017-01-20T13:14:39.762Z,false,3,60.0,0,0,20.0,57052,MACEIO,AL,BR
ec430c5949a6a37f76ee7aa9bb87945213162e8cc01eef4c3c544f1b72e4e775,2017-01-20T13:13:55.008Z,true,1,30.0,0,45,0.0,66222,JANDIRA,SP,BR
2cc311b7c39975bef797f4c71ad7d36aa21bcf650f043fb6ee7ce79edb51d130,2017-01-20T13:13:09.875Z,true,4,80.0,0,50,0.0,50600,SAO PAULO,SP,BR
5a9cc226ec80db84ed9be5d0b84951f1f57bed7a51bea3d84535c4ce940baa5e,2017-01-20T13:15:24.201Z,false,1,30.0,0,45,20.0,60710,FORTALEZA,CE,BR
09e0f1476033fc298464337aec3d3e862f0f799bf88432c3750b53bde2ecd8f9,2017-01-20T13:15:35.898Z,true,3,60.0,30,0,0.0,58045,JOAO PESSOA,PB,BR
ce916defea6609d09128c57e1cca8bc3290e0e8a68f823b7d605084dc4040fb3,2017-01-20T13:14:31.091Z,true,3,81.0,0,0,40.0,22793,RIO DE JANEIRO,RJ,BR
3b7525ac3ab941a0a884c07b36a023cdf05a6287f6be803652af4c5dd6dfa79a,2017-01-20T13:15:44.184Z,true,2,40.0,0,40,15.0,38408,UBERLANDIA,MG,BR
609d7973a46721980247e69bcf56c0a5b0553dddd52a7f586ae30c3d875054d1,2017-01-20T13:13:52.834Z,true,4,60.0,20,0,40.0,80040,CURITIBA,PR,BR
da67e2378f0b6c55903cf67d31ceb098a08314d1c0c471a51349f2265c4d07f8,2017-01-20T13:15:01.441Z,true,1,30.0,0,45,0.0,87105,MOGI DAS CRUZES,SP,BR
6fd1c301c83366196a79bb257fb49122ece815a39025165b1f1e608e71d5a46e,2017-01-23T12:44:47.452Z,false,1,30.0,0,40,14.0,59094,NATAL,RN,BR
82555a59b71db161a709e057369efe88a3c6df61434421beeda526d21a012098,2017-01-23T12:30:47.992Z,false,1,30.0,0,50,15.0,33360,SAO PAULO,SP,BR
f6c9f1df4fe19fe39aac63b35f193f9af86dfb8527c7976b43fc50eb41e06b8b,2017-01-20T13:14:35.513Z,true,2,40.0,0,50,19.8,36037,JUIZ DE FORA,MG,BR
b4b55caae896767052d6f588a2d879647e4fc6dffac829247ae04298f2ef40dc,2017-01-23T12:47:55.329Z,false,4,80.0,0,50,25.0,66055,BELEM,PA,BR
d7d88c9bb13419ef9459b8821495463a225b265249061321d6c83665663f0a20,2017-01-20T13:15:48.498Z,true,2,40.0,0,80,14.0,14090,RIBEIRAO PRETO,SP,BR
e021df5de884f9485cdec803a25f39f965de6eb5feba234a70443f8bdd5bb654,2017-01-20T13:13:27.377Z,false,2,40.0,30,30,30.0,14200,SAO PAULO,SP,BR
d5ce9379bbf3a0d698b971e453e0b143736ab57db404915fed0bc9e9e387bf44,2017-01-20T13:13:45.408Z,true,1,30.0,30,20,15.0,54450,SAO PAULO,SP,BR
c4a5c1c2e6e082352ca2909dcac456907d26b89d4c56472c0ff502d49b238321,2017-01-23T12:42:16.253Z,false,4,80.0,0,40,0.0,24230,NITEROI,RJ,BR
14c408c701d90a8666dd9c3845154c630ef2e542b5df1adf8a650b4cebba41f6,2017-01-23T12:51:42.697Z,false,1,30.0,0,30,0.0,60710,FORTALEZA,CE,BR
48ed67ab1b9642f7d450ce7319236a1deecf73ffddcf15e6aec2bf41a1a2c96e,2017-01-20T13:15:44.856Z,true,4,80.0,0,0,24.9,62101,OSASCO,SP,BR
820363fd353feae8c4e072d6fa8d2377106e78af279b7b506dfcfe71a924ca41,2017-01-20T13:15:55.189Z,false,3,60.0,0,60,30.0,20550,RIO DE JANEIRO,RJ,BR
f7ffd55ea7b7cffaeff9f7755d9eac3dfbe6a835071f8103546fe3e999fee9de,2017-01-20T13:15:36.960Z,false,3,60.0,0,45,0.0,74335,GOIANIA,GO,BR
a2a45a6746ad0b676a2ae52ea829e126731db22c12160366cfeab3cc3f6eac41,2017-01-20T13:15:26.401Z,true,3,80.0,0,29,0.0,20031,RIO DE JANEIRO,RJ,BR
3041c29aec60ccf8bd909c996a52837c77a119fb98f69542034b327fddeb411a,2017-01-20T13:14:30.886Z,true,2,30.0,20,0,20.0,82800,CURITIBA,PR,BR
fa2939072ed79b0e77d57cae975140fab80d4f896929b1c5dd7ab66adef23f72,2017-01-20T13:13:56.050Z,true,3,60.0,30,0,35.7,22621,RIO DE JANEIRO,RJ,BR
2cda9a16f1e8091ac038581242fa8cbfb8d80d3759f1f0b4a91435fd3519c1eb,2017-01-20T13:15:05.183Z,true,1,30.0,0,0,15.0,30230,SAO PAULO,SP,BR
ea05be2b939680de735f9679383a2a9d33b38669f1b7eb66002cc65e63ce9e2c,2017-01-23T12:41:51.820Z,false,3,60.0,0,55,19.0,13403,PIRACICABA,SP,BR
f177547480cdceb02b09cd618dc2157b4a6855db0a8fff59ba7fd601a51592b7,2017-01-20T13:15:52.853Z,true,2,30.0,0,0,20.0,22730,RIO DE JANEIRO,RJ,BR
abcfef2550cf4cbf73b00c1b36c591fabc12deec5f70d8b5eee376f9db326c2e,2017-01-23T12:44:59.258Z,false,3,60.0,0,50,50.0,42600,SAO PAULO,SP,BR
091796969093433de94a49535aa3a80c53471314381df00eee41cd1b512886e1,2017-01-20T13:14:29.623Z,true,2,40.0,20,0,0.0,29100,VILA VELHA,ES,BR
690b3cd0b573515d6f2e9ee80087ee63cdd343daaf85ba38aaebf8b64eacf7e9,2017-01-23T12:40:44.197Z,false,1,30.0,0,50,0.0,80530,CURITIBA,PR,BR
cf34bec08ffefff27253652fc8585f872f75ca66ee7e418319decf6b65a47d68,2017-01-20T13:14:24.208Z,true,2,60.0,0,0,0.0,95813,SAO CAETANO DO SUL,SP,BR
126ab5497d3103b5822322d9aa8634646f1a56d7bf47bd4195b6f4a889a0211d,2017-01-20T13:15:01.878Z,false,3,60.0,0,35,20.0,88036,FLORIANOPOLIS,SC,BR
554fb70245c7cb967db7400cba3ee8e095ed197a0edcaf8803d4bf109f1e7323,2017-01-20T13:14:04.896Z,true,3,60.0,30,0,20.0,14085,RIBEIRAO PRETO,SP,BR
2dafc7a4e2cc8f028337631fd22963dafa6b019953c8703b96c4d35ace4ba953,2017-01-23T12:47:25.313Z,false,1,30.0,0,40,20.0,87045,MARINGA,PR,BR
04a5616eff318ebb998e5c8a81147c2e68f4ff7bac426edc4baa9131ccc3c832,2017-01-20T13:13:57.918Z,true,2,40.0,0,40,0.0,69020,MANAUS,AM,BR
cc62eebe7f5c03f4fdb084c592274483847ae33ad44d98c44618bfa42e20530a,2017-01-20T13:13:50.103Z,true,2,40.0,0,0,10.0,20771,RIO DE JANEIRO,RJ,BR
3220f204aaa97a4c06d5fd4207ad66766ba09b5bfa9a548aeba95af5009867f7,2017-01-20T13:14:19.712Z,true,4,80.0,0,0,30.0,23360,SAO PAULO,SP,BR
2ba0f27e7dfce6e4b9734304d8d18dbd26fc493c4f2cc9d7088519a05e27ad11,2017-01-23T12:46:00.414Z,true,1,30.0,0,45,20.0,26285,NOVA IGUACU,RJ,BR
faa967cecee9ede1df7fd7d122d3b415c22aab29748f992f5dfec6bc2ea07d43,2017-01-20T13:16:02.942Z,false,1,30.0,0,75,29.0,22790,RIO DE JANEIRO,RJ,BR
9a3d2a94061b44ce3c4971d471e41e0b9dfa5f8289ba834ca48bcc9d28b4506b,2017-01-20T13:15:01.206Z,true,2,40.0,30,30,0.0,60810,FORTALEZA,CE,BR
99dd7683a0e59b19926573e0ed12b4e68d4388a553d93b3ba5540b92b73c10aa,2017-01-20T13:15:28.462Z,false,1,30.0,0,45,20.0,22775,RIO DE JANEIRO,RJ,BR
338f74d8a6f249b1356b8ddf52fe360642402f20d780701fdeaba8fdff704dc9,2017-01-20T13:14:56.518Z,true,2,40.0,0,45,0.0,13145,PAULINIA,SP,BR
f21c1ae3973b058a095b34f4a5e2b659fa1d6bb6b909d5db438ad7655212215e,2017-01-20T13:15:36.020Z,true,3,60.0,20,0,15.0,70610,GUARULHOS,SP,BR
1ca8a77220fa95c014253073c313ebffc32c1f24c83024d1ff10aaf30f8cfd02,2017-01-20T13:14:24.799Z,true,3,60.0,0,0,25.0,26031,NOVA IGUACU,RJ,BR
2aeb445863bb6c7347953b5cec4aa300c7cdef4a26aeaf5e55e02506ed4086a9,2017-01-23T12:33:28.387Z,false,1,30.0,0,45,8.0,30850,BELO HORIZONTE,MG,BR
1e2fe09badd8e80c0bfa13e7d1b9cd7700fdf199fa83356d24da50d34a3c42a5,2017-01-20T13:15:26.119Z,true,1,30.0,0,50,20.0,93506,MAUA,SP,BR
4502afe89cc1ce66e9b109b734058be0dae406d1556c1f48cf8ae3c006d700f6,2017-01-23T12:52:54.314Z,false,2,40.0,0,60,15.0,21235,RIO DE JANEIRO,RJ,BR
e8a612dd4fff8cf9c7656dc42e1b2ef3b8d9827d912e3f1fa1ddaadcdb327555,2017-01-20T13:14:46.335Z,true,2,40.0,0,0,0.0,67672,TABOAO DA SERRA,SP,BR
34195e7b2817ebf6c84a866bbb02bb7bdaad5fd1e0bd935a8fb39e60f522d429,2017-01-20T13:14:34.181Z,false,2,40.0,0,0,10.0,71065,BRASILIA,DF,BR
fa2a5b15c6292d691405e73e89846419a1a013f4fa5e51e31cdefdf01b2bd8a2,2017-01-20T13:15:25.093Z,true,3,60.0,0,35,12.9,95412,SAO CAETANO DO SUL,SP,BR
0eab73efedb1d09fce58efd2621c184589a179e5c6052c01664005a85c218711,2017-01-20T13:13:33.085Z,false,5,100.0,30,20,10.0,14480,SAO PAULO,SP,BR
f3ffa43c12acd523a3c6f262855b48df1b995d4a2a176617abf98b52e43267d5,2017-01-20T13:13:40.192Z,true,3,60.0,0,0,15.0,50710,RECIFE,PE,BR
7dd6beb9d0c70adc44b0471b9e0c6a6da12faff4ee9a1635e3e0151aa5765448,2017-01-20T13:14:18.503Z,false,3,60.0,0,0,20.0,20710,RIO DE JANEIRO,RJ,BR
68129867a215b5a03deaaedc8695558f49ab7b87ddc8bea3c366476b24403ef2,2017-01-20T13:15:51.461Z,false,3,60.0,0,70,28.0,43500,SAO PAULO,SP,BR
a28599cf15f5a3e4ae681e224879db3c1ee5bc173333fc3ae6a85c81abcee5d4,2017-01-20T13:14:11.392Z,true,4,80.0,0,0,22.0,53030,SAO PAULO,SP,BR
f5d22f981892531edaccf61e601b9d95cb2c36d6795933b815f426a17f02eb6a,2017-01-20T22:09:50.029Z,false,4,80.0,0,60,20.0,51011,RECIFE,PE,BR
75196aab4f4120a21f211af87fd8c7ec3d8497607d14d00828a479b2584ac442,2017-01-20T13:15:46.737Z,false,3,60.0,0,45,10.0,21215,RIO DE JANEIRO,RJ,BR
3d6bd2a6d765c28eaadcef099083b1b99097eb49048ede09d739900f2a72da73,2017-01-23T12:29:11.804Z,false,4,80.0,0,50,20.0,12430,SAO PAULO,SP,BR
ea91a2cf69562115b8588751ef6dfd1dffd39f9473d14baec796ed63b1d08567,2017-01-23T12:40:28.021Z,false,1,30.0,0,60,4.5,20130,SAO PAULO,SP,BR
ec1e4261eb9572388577ffc7b8319a4a553b8a577068fd6e140058386c79a1f2,2017-01-20T13:14:38.279Z,true,1,40.0,0,0,2.0,13400,PIRACICABA,SP,BR
cf877ad52af89cac5bd324f0553bd00842ba464c06b0b0f093ce16f1426eae49,2017-01-23T12:38:02.762Z,true,1,30.0,0,0,10.0,26285,NOVA IGUACU,RJ,BR
20671c85e48ea495e658ea45929b8404b5d0304b52023cbd65cea67e7b29450f,2017-01-20T13:13:03.723Z,true,4,81.0,0,0,0.0,50130,SAO PAULO,SP,BR
d8ab5a102cb8637d626b9280d9e82f14a7c10f35e6a05249f31d541d1296e6ee,2017-01-23T12:41:24.724Z,false,1,30.0,0,50,0.0,87030,MARINGA,PR,BR
61420fa8a61ac6eee99adc1eeb041a3d82f528123073b4c8d9bb1a0e64ec95df,2017-01-20T13:13:28.407Z,true,3,60.0,0,55,10.0,20771,RIO DE JANEIRO,RJ,BR
0877f05b11d21296a6aacebb2bacb69e7888e1132853833f400c3ab6e967b476,2017-01-20T13:16:02.791Z,false,2,40.0,0,65,15.0,14020,RIBEIRAO PRETO,SP,BR
32faee1527672b99d8f5528888888dcee0d3a590ba5708efe1835691a9790030,2017-01-20T13:15:32.963Z,true,4,80.0,0,0,40.0,50610,RECIFE,PE,BR
134f5d1066689225a83ee2f07c13c0c2edccd3da839feb8f99be566ec5080b80,2017-01-20T13:14:04.389Z,true,4,80.0,0,0,10.0,40460,SAO PAULO,SP,BR
f4e207e94bb2f0e06a781c04cbfcb134bfbcfe4ed1211a49f8cf505c985056dd,2017-01-20T13:13:27.179Z,false,2,40.0,0,40,35.0,54130,SAO PAULO,SP,BR
5d5546da1226f5ecdb79dfe21c3adb62810ff8d37f9f009eefac650fd40fd389,2017-01-20T13:13:29.490Z,false,3,60.0,0,60,20.0,22631,RIO DE JANEIRO,RJ,BR
430b321e840e03dd25d57be2f499ce0e32c2710d183c259db4efc0f3602b35c0,2017-01-20T13:14:47.398Z,false,4,80.0,0,35,50.0,45420,SAO PAULO,SP,BR
4f0cadcd0994f9a298332354c3c052c714e4a9f38859c348c0c67ad3395a8d3e,2017-01-20T13:15:46.694Z,true,3,60.0,0,0,20.0,41950,SALVADOR,BA,BR
4b94049276d441f0be56b569586356146b354b6ce878665044ee13e53ba94405,2017-01-20T13:15:16.797Z,true,5,100.0,0,0,15.0,43040,SAO PAULO,SP,BR
763787c355dd2f5b93157396541f083e9b98fa4d5e72c4ee71bfa9b814c6b7bb,2017-01-20T13:15:12.996Z,true,2,40.0,0,40,20.0,20710,RIO DE JANEIRO,RJ,BR
4fba256f9b1d30b3b2ed47b60abbbebf10fc9236ede432fdf298d60bce4e3f88,2017-01-20T13:15:46.280Z,true,4,80.0,0,0,20.0,82906,SAO PAULO,SP,BR
9d6ea3c0bf3976e5c7547c6651453bfe4156e77e289c77bdbb8d39174260bf14,2017-01-20T13:15:07.366Z,true,3,40.0,0,0,30.0,49020,ARACAJU,SE,BR
cd985f8608fd50d614f9690efab9441dd1fd04f5dc34c00d01312597abe6a2aa,2017-01-20T13:14:12.211Z,false,3,60.0,0,0,0.0,30160,BELO HORIZONTE,MG,BR
62df3889275e6912fd53255615b649549bcc506b1d7b1844b4b0303fc66fbc14,2017-01-23T12:50:51.049Z,true,2,40.0,0,0,45.0,20261,RIO DE JANEIRO,RJ,BR
c775bc1839a40802ada6a15a92c219133655af99cfad552e9bc1c06236595fd4,2017-01-20T13:13:25.242Z,false,5,100.0,0,40,50.0,54170,SAO PAULO,SP,BR
a086a335ba004bf6bba94eac83f6cc26b601550c57534b229ec891967fc661dd,2017-01-20T13:14:41.870Z,true,5,60.0,0,0,38.0,45380,SAO PAULO,SP,BR
144d64daba1c95284a166b99dbe1331b2d3fad3a48a9a99857b00b9a55ee202b,2017-01-20T13:14:10.617Z,true,2,60.0,0,0,20.0,36480,SAO PAULO,SP,BR
30d53ee5fb532913b93fd3e8f772ad4b534552f124ed75f50dd107a7c4b36eef,2017-01-20T13:15:09.615Z,true,3,60.0,30,0,15.0,50820,RECIFE,PE,BR
f4d7e1eea681af2bdef88bfc2544f1e8fbc9338e691ed499aee277a6548ad8d2,2017-01-20T13:14:44.573Z,true,4,80.0,0,0,29.99,29062,VITORIA,ES,BR
b25b8c5bf7ecb916b56e8810d06309c4a65fea253f57d8af8a8ea8ff13a41e4b,2017-01-20T13:13:53.808Z,true,4,80.0,0,35,35.0,22640,RIO DE JANEIRO,RJ,BR
bd52dd7573cda2ef72d2a04361b330f310798e392fcbc87f8ebeedbd6b906f9a,2017-01-20T13:14:51.803Z,false,1,30.0,0,50,18.0,20770,RIO DE JANEIRO,RJ,BR
e23730f5a4c5fdb01811bbf23af4a5f6afc565ec4a50755cd80bc8976fa79888,2017-01-20T13:14:29.361Z,true,3,60.0,0,0,30.0,80420,CURITIBA,PR,BR
bba1ba8ead30b77ec3b939daeb053a56417cf5fd3a958356d52a6b9e5994b198,2017-01-23T12:51:08.215Z,false,3,60.0,0,50,25.0,92602,SANTO ANDRE,SP,BR
2a6df18147df30ca478cfc906d77061d533c2763f4ee1552fbffa5ef2b5fbb1c,2017-01-20T13:15:14.413Z,true,3,60.0,30,0,0.0,49020,ARACAJU,SE,BR
3da7fdbbf283afd8ce2ec5607cb1d4b8720466d5d4f20020684de9828fe24abb,2017-01-23T12:44:49.887Z,false,2,40.0,0,55,25.0,99814,DIADEMA,SP,BR
bdc0e5db3df21e433b231151e22aaeb33c3f98a111eb09066cbd1024fe44b8c0,2017-01-20T13:14:23.297Z,true,3,60.0,0,60,15.0,24310,SAO PAULO,SP,BR
0bcc4c341e40d64e78971a6efa8fc879bdbffcf30cfc6aaf940e9f5fbcd35700,2017-01-20T13:15:44.473Z,false,1,30.0,0,45,20.0,22763,RIO DE JANEIRO,RJ,BR
506efc913e83017b44a245e7bc8df4f32ea76ddca2779ab6526e31287c6da49c,2017-01-23T12:40:57.927Z,false,1,30.0,0,60,0.0,86015,LONDRINA,PR,BR
128f1ceb8e9c391c1bb3eabfb658185a00867f88641d33e72dd15bbef1b398be,2017-01-20T13:15:28.663Z,false,2,40.0,0,40,30.0,43630,SAO PAULO,SP,BR
05cc36ff4197b1cf16fc21544b54f44770e28457d5f5b02f498ef5ff74458aad,2017-01-20T13:14:23.470Z,false,3,60.0,0,50,25.0,29160,SAO PAULO,SP,BR
df63d9f5bb489df18fe33e5e09eb793e020fc8c6231f5933eed1ef5b5482b97f,2017-01-20T13:15:25.336Z,true,1,30.0,0,0,15.0,23073,RIO DE JANEIRO,RJ,BR
8a46bd2ad7bd40e94419b967ae5fbab921a10e361cd730b22c85a37aca8983dc,2017-01-20T13:15:44.390Z,true,4,60.0,0,0,30.0,11430,GUARUJA,SP,BR
51c2afd92353110e1df5392bae97e280a31a166a281537c0231885d61a89d405,2017-01-20T13:16:03.405Z,true,4,80.0,20,60,0.0,54140,SAO PAULO,SP,BR
d562736c018e8a15650dd2c7d07345b8907c79bb10afc7c7b60790f03f2516a2,2017-01-20T13:13:48.634Z,true,1,30.0,0,60,10.0,14015,RIBEIRAO PRETO,SP,BR
965825b4b2066ab58ff77437ab49ebd09c12abecefc84cc27604ecc4679c06f6,2017-01-23T12:50:53.439Z,false,2,40.0,0,30,10.0,25040,DUQUE DE CAXIAS,RJ,BR
61df3d0ce105f450f758f54c96c23d685c484e4ccf39865aaf0149d4f859cf95,2017-01-20T13:13:54.847Z,true,4,81.0,0,0,25.0,13025,CAMPINAS,SP,BR
b6702dd3fc6a3c440268d989530d61e063f450b7e8181db7a28f2bffe810be18,2017-01-20T13:13:44.916Z,false,3,60.0,0,40,20.0,21221,RIO DE JANEIRO,RJ,BR
12bf234dd7ac7c1bf28c0cc4358f91762a661925c0809e5a3ba864ff594d0c29,2017-01-20T13:14:34.590Z,false,3,60.0,0,45,0.0,70257,BRASILIA,DF,BR
81cc857cd62885943797aa24e57b6d75aff6b9ab387c94a19ff3b6aa1825c031,2017-01-20T13:14:56.876Z,false,4,80.0,0,45,12.0,87401,MOGI DAS CRUZES,SP,BR
7be05c634ea4957d43f96b46394542d23fbbfd6a68251382e87d4a1ca8ee8d05,2017-01-20T13:15:28.840Z,true,2,40.0,0,0,20.0,20780,RIO DE JANEIRO,RJ,BR
fc79ec3d0b8b0d0fdcf51136ce134d87ebf55818c6408430e5826bda198bcc0e,2017-01-23T12:49:33.439Z,false,1,30.0,0,0,10.0,22720,RIO DE JANEIRO,RJ,BR
